1289870817774696111,5539604,61.6517744897,0
1289870817873119115,5543118,60.3627028013,0
1289870817976290941,5546520,60.2658435218,0
1289870818073900938,5550027,60.8390839823,0
1289870818171678066,5553366,61.2829885784,0
1289870818280776023,5556920,60.5127789467,0
1289870818375375986,5560516,61.5444322899,0
1289870818471820116,5563878,61.1794911388,0
1289870818569629907,5567374,59.6031223941,0
1289870818673544883,5570974,60.5546829043,0
1289870818775863885,5574322,60.4187908773,0
1289870818878029108,5577790,61.192980864,0
1289870818972764968,5581283,61.7037582165,0
1289870819070853948,5584539,60.8031396608,0
1289870819175507068,5588086,60.3289473414,0
1289870819272953987,5591657,61.563990443,0
1289870819371556997,5594977,60.8520479715,0
1289870819474849939,5598506,60.3507794414,0
1289870819571502923,5601972,61.3506126924,0
1289870819672468900,5605296,60.8964790111,0
1289870819779447078,5608842,60.8271549024,0
1289870819871965885,5612350,61.8930348424,0
1289870819972353935,5615812,61.086499769,0
1289870820075062990,5619330,59.8168777397,0
1289870820170640945,5622806,61.0613851489,0
1289870820267049074,5626175,60.7761105804,0
1289870820378709077,5629742,60.1868060955,0
1289870820471364021,5633129,61.4058021839,0
1289870820570727109,5636634,61.6893654739,0
1289870820677545070,5640008,60.1203279684,0
1289870820767159938,5643500,61.3638602978,0
1289870820870311021,5647186,61.5489179779,0
1289870820976421117,5650592,59.1396226778,0
1289870821067476034,5654063,60.9725235625,0
1289870821167467117,5657531,61.3003056424,0
1289870821276204109,5660971,59.5123059089,0
1289870821367878913,5664406,61.4092096383,0
1289870821469670057,5668044,61.5618171509,0
1289870821583555936,5671440,59.5620079802,0
1289870821670380115,5675077,61.5492254188,0
1289870821770134925,5678512,61.8366993348,0
1289870821869680881,5681844,58.1169498759,0
1289870821968172073,5685459,60.9085008294,0
1289870822068249940,5688794,60.6807080366,0
1289870822168092012,5692230,60.114980433,0
1289870822269989013,5695777,61.143427565,0
1289870822472847938,5702746,60.7018182967,0
1289870822569245100,5706302,60.7430520329,0
1289870822670422077,5709846,60.3656028391,0
1289870822778065919,5713252,59.7139864564,0
1289870822868073940,5716785,61.1041361513,0
1289870822966768026,5720116,61.1307840949,0
1289870823082947969,5723698,59.0331627312,0
1289870823167753934,5727126,61.7671848297,0
1289870823267689943,5730736,61.5281661166,0
1289870823368591070,5734347,58.1578491564,0
1289870823471028089,5737809,59.6317876694,0
1289870823566884994,5741312,60.1031757414,0
1289870823668402910,5744702,60.3165716113,0
1289870823765039920,5748056,59.8724659859,0
1289870823866942882,5751662,60.7713611886,0
1289870823966578960,5755120,60.1607574517,0
1289870824065414905,5758478,60.0285814811,0
1289870824166379928,5762156,60.4096852548,0
1289870824267568111,5765603,60.2055123359,0
1289870824374228954,5769058,59.7534247063,0
1289870824466773986,5772587,60.9775486214,0
1289870824568152904,5775981,60.6588037473,0
1289870824665852069,5779264,59.2782593728,0
1289870824768553018,5782796,60.9109111811,0
1289870824868442058,5786390,60.7664969646,0
1289870824966552972,5789816,60.2009309857,0
1289870825066164970,5793382,59.7864403008,0
1289870825170906066,5796879,59.9727505202,0
1289870825267256021,5800330,60.1301286984,0
1289870825362060070,5803728,60.5445594899,0
1289870825467158079,5807265,59.6087146684,0
1289870825566339969,5810632,60.0129179453,0.174532925199
1289870825665919065,5814128,60.7352773661,0.174532925199
1289870825764312982,5817518,60.445589656,0.174532925199
1289870825867376089,5821042,60.1492335951,0.174532925199
1289870825965183019,5824539,60.4506471771,0.174532925199
1289870826076805114,5827930,60.2663520332,0.174532925199
1289870826168404102,5831275,60.9433364716,0.174532925199
1289870826263060092,5834681,61.8085625428,0.174532925199
1289870826373203992,5838010,59.4914791294,0.174532925199
1289870826466201066,5841384,60.9679616604,0.174532925199
1289870826565165996,5844673,61.9647514413,0.174532925199
1289870826663193941,5848008,60.2276889035,0.174532925199
1289870826772619962,5851530,61.2230231689,0.174532925199
1289870826865744113,5854852,61.4194349762,0.174532925199
1289870826964793920,5858280,61.5280357843,0.174532925199
1289870827063180923,5861698,60.3907336415,0.174532925199
1289870827178404092,5865101,60.7427994113,0.174532925199
1289870827267060041,5868478,62.0056302814,0.174532925199
1289870827364300012,5871832,62.5135162849,0.174532925199
1289870827461941003,5875134,59.6768445762,0.174532925199
1289870827567264080,5878640,61.09881479,0.174532925199
1289870827669325113,5881954,61.5093026818,0.174532925199
1289870827764674901,5885288,61.9384991636,0.174532925199
1289870827864744901,5888716,61.8814041171,0.174532925199
1289870827965873003,5892202,61.106461767,0.174532925199
1289870828058891057,5895575,61.3346761022,0.174532925199
1289870828173758029,5899046,60.963833681,0.174532925199
1289870828264372110,5902362,61.7115364039,0.174532925199
1289870828371376991,5905862,62.7251154816,0.174532925199
1289870828464025020,5909372,61.0568966749,0.174532925199
1289870828560467004,5912753,61.5288534865,0.174532925199
1289870828669079065,5916294,59.9535843018,0.174532925199
1289870828961081027,5926816,61.5143759166,0.174532925199
1289870829063327074,5930206,60.9911471813,0.174532925199
1289870829175925970,5933640,61.1119258524,0.174532925199
1289870829259779930,5937098,62.834812789,0.174532925199
1289870829364044904,5940533,62.4540874705,0.174532925199
1289870829463263988,5944042,59.4357683581,0.174532925199
1289870829572004079,5947394,61.8052914893,0.174532925199
1289870829670358896,5950849,61.9746164292,0.174532925199
1289870829759809017,5954248,62.7980748132,0.174532925199
1289870829862421989,5957786,60.8127269189,0.174532925199
1289870829959933042,5961240,60.2532507326,0.174532925199
1289870830061445951,5964674,61.2713991005,0.174532925199
1289870830171473026,5968106,61.2267257176,0.174532925199
1289870830262408018,5971499,62.4479572123,0.174532925199
1289870830370393991,5975019,62.4539449794,0.174532925199
1289870830458910942,5978405,61.0491805338,0.174532925199
1289870830558058023,5981958,61.7988641585,0
1289870830662959098,5985426,59.868812898,0
1289870830763964891,5989052,61.2524257956,0
1289870830861707925,5992615,61.6808242154,0
1289870830959927082,5996156,60.5364713699,0
1289870831059355974,5999866,60.3209790557,0
1289870831161151885,6003497,60.1344463759,0
1289870831260875940,6007044,59.8866070025,0
1289870831361068964,6010566,60.4106514499,0
1289870831458709955,6014074,60.4812291634,0
1289870831562839984,6017782,60.4513680407,0
1289870831661283016,6021304,60.1736878791,0
1289870831759211063,6024892,60.1963184692,0
1289870831860461950,6028497,59.9111201219,0
1289870831962801933,6032158,59.708584223,0
1289870832061062097,6035597,59.9744379363,0
1289870832160046100,6039123,60.0091903582,0
1289870832259294986,6042766,60.1425728519,0
1289870832366307020,6046229,59.6583785148,0
1289870832467583894,6049891,60.1419367369,0
1289870832558614015,6053541,60.899459213,0
1289870832659595012,6057055,58.8789088314,0
1289870832774415016,6060686,58.1586639606,0
1289870832860647916,6064223,60.7621007869,0
1289870832955605983,6067632,60.5336910841,0
1289870833057435989,6071236,57.3553362853,0
1289870833165958881,6074758,59.2542918738,0
1289870833260858058,6078386,60.064156158,0
1289870833362452030,6081841,60.0753417262,0
1289870833455374956,6085322,58.6428272072,0
1289870833568048000,6088934,59.5191618474,0
1289870833661293029,6092367,59.3764324247,0
1289870833758234977,6095912,60.346005038,0
1289870833853766918,6099405,58.5124272355,0
1289870833965739011,6102794,58.5004904653,0
1289870834058871984,6106450,59.907367866,0
1289870834159813880,6109886,60.5247256595,0
1289870834261487960,6113238,57.9955659605,0
1289870834457880973,6120268,60.0440775647,0
1289870834660674095,6127271,59.4788455974,0
1289870834769049882,6130730,59.3694045547,0
1289870834859910011,6134281,60.2001125856,0
1289870834959563970,6137858,60.004736402,0
1289870835066848039,6141395,57.6678774191,0
1289870835256444931,6148388,59.3656291311,0
1289870835355459928,6151938,58.9702377782,0
1289870835457225084,6155503,58.3374211363,0
1289870835568356990,6159009,58.8018378874,0
1289870835655381917,6162362,59.8951486404,0
1289870835755520105,6165988,60.1161004673,0
1289870835856561899,6169384,57.5932103359,0
1289870835961124897,6172868,58.8413253298,0
1289870836059389114,6176448,59.8609989888,0
1289870836160748958,6179865,59.4295104442,0
1289870836253561019,6183314,58.7972797343,0
1289870836355303049,6186934,59.1831530685,0
1289870836467952013,6190342,58.084824613,0
1289870836555608987,6193918,59.8662328743,0
1289870836654273033,6197240,60.1514476246,0
1289870836763010978,6200715,57.0507240387,0
1289870836856702089,6204348,60.0095756112,0
1289870836951277971,6207668,59.4995512275,0
1289870837053864002,6211112,57.4255301498,0
1289870837171607017,6214682,59.0683143434,0
1289870837256057977,6218240,60.5040692628,0
1289870837352442979,6221604,60.0961323937,0
1289870837453185081,6225208,56.2081134204,0
1289870837554995059,6228791,58.6114413496,0
1289870837650537014,6232058,58.3715774255,0
1289870837764559984,6235592,58.7271094043,0
1289870837853116035,6239030,59.9172916453,0
