[  95.19296013 -112.8581417   -15.25822849],[-112.8581417   133.80149314   18.0897339 ],[-15.25822849  18.0897339    3.22397867]
[  96.23169522 -113.49957909  -15.33688492],[-113.49957909  133.86602489   18.0889465 ],[-15.33688492  18.0889465    3.22301957]
[  97.36916399 -114.38708095  -15.44115871],[-114.38708095  134.57665687   18.15201843],[-15.44115871  18.15201843   3.22885175]
[  96.27427047 -112.15295907  -15.16961401],[-112.15295907  130.65054891   17.67156578],[-15.16961401  17.67156578   3.17518537]
[  97.39235475 -113.04027274  -15.27351745],[-113.04027274  131.20232433   17.72749602],[-15.27351745  17.72749602   3.18098625]
[  97.74329084 -113.21647264  -15.29528946],[-113.21647264  131.3307358    17.73888596],[-15.29528946  17.73888596   3.18681853]
[  98.67473433 -113.67855672  -15.35796909],[-113.67855672  130.96376088   17.69319954],[-15.35796909  17.69319954   3.18305847]
[  99.83964345 -114.38071934  -15.45610423],[-114.38071934  131.03962074   17.70719787],[-15.45610423  17.70719787   3.1857848 ]
[ 101.08940344 -115.2639757   -15.56987976],[-115.2639757   131.61225392   17.75850836],[-15.56987976  17.75850836   3.19161707]
[  99.89901437 -112.92891198  -15.30135423],[-112.92891198  127.65830869   17.29712049],[-15.30135423  17.29712049   3.14293622]
[ 100.98927289 -113.74038364  -15.3986782 ],[-113.74038364  128.10147606   17.34294661],[-15.3986782   17.34294661   3.14819667]
[ 101.36128684 -113.91363265  -15.42220242],[-113.91363265  128.20088676   17.35183878],[-15.42220242  17.35183878   3.15402903]
[ 102.35699563 -114.41379197  -15.49821733],[-114.41379197  127.89077841   17.3237775 ],[-15.49821733  17.3237775    3.15425254]
[ 103.63496118 -115.19289481  -15.61256464],[-115.19289481  128.03983249   17.35376264],[-15.61256464  17.35376264   3.15973023]
[ 104.91201885 -116.0003725   -15.72703249],[-116.0003725   128.43602732   17.38966577],[-15.72703249  17.38966577   3.16556256]
[ 103.53839158 -113.52516756  -15.44856645],[-113.52516756  124.47521664   16.93865504],[-15.44856645  16.93865504   3.11975392]
[ 104.53351079 -114.21178555  -15.51251542],[-114.21178555  124.78612756   16.94874754],[-15.51251542  16.94874754   3.11617205]
[ 104.91476704 -114.37201318  -15.53655668],[-114.37201318  124.85163273   16.9546388 ],[-15.53655668  16.9546388    3.12200449]
[ 105.82977453 -114.60749084  -15.59448134],[-114.60749084  124.11324759   16.88791636],[-15.59448134  16.88791636   3.11980296]
[ 107.19400941 -115.41871428  -15.71554686],[-115.41871428  124.27447889   16.92135802],[-15.71554686  16.92135802   3.12523712]
[ 108.47856818 -115.95229523  -15.82897853],[-115.95229523  123.94093181   16.91953001],[-15.82897853  16.91953001   3.13001844]
[ 108.64439779 -115.967049    -15.83136245],[-115.967049    123.94612443   16.91987999],[-15.83136245  16.91987999   3.13585084]
[ 109.92370698 -116.61164674  -15.94103623],[-116.61164674  123.70649227   16.91091521],[-15.94103623  16.91091521   3.14007118]
[ 110.5524366  -116.90030946  -15.98893016],[-116.90030946  123.77270713   16.91693084],[-15.98893016  16.91693084   3.14590356]
[ 111.6019394  -117.25524439  -16.07142597],[-117.25524439  123.19492354   16.88553973],[-16.07142597  16.88553973   3.14916856]
[ 112.9075423  -117.9249323   -16.18471435],[-117.9249323   123.16528576   16.90393133],[-16.18471435  16.90393133   3.15455547]
[ 114.2922341  -118.61181589  -16.30539777],[-118.61181589  123.24984095   16.9116878 ],[-16.30539777  16.9116878    3.16038781]
[ 113.09740948 -116.48277206  -16.09264691],[-116.48277206  119.96946969   16.57435066],[-16.09264691  16.57435066   3.1315007 ]
[ 113.62341991 -116.633293    -16.06992257],[-116.633293    119.72289779   16.49561319],[-16.06992257  16.49561319   3.11364126]
[ 114.10849694 -116.81001954  -16.10315202],[-116.81001954  119.72550121   16.49572644],[-16.10315202  16.49572644   3.11947371]
[ 115.11259413 -117.12219546  -16.18208147],[-117.12219546  119.16688027   16.46458344],[-16.18208147  16.46458344   3.12360424]
[ 116.31111832 -117.69012748  -16.24040938],[-117.69012748  119.08548692   16.43295904],[-16.24040938  16.43295904   3.11257508]
[ 117.59731534 -118.2344577   -16.3497144 ],[-118.2344577   119.02087353   16.42670577],[-16.3497144   16.42670577   3.11840752]
[ 119.41277582 -119.00121306  -16.50856   ],[-119.00121306  118.88285297   16.41346655],[-16.50856     16.41346655   3.12423995]
[ 120.14835187 -118.61106477  -16.59227103],[-118.61106477  117.09344756   16.3799744 ],[-16.59227103  16.3799744    3.12978613]
[ 121.44586836 -118.82407101  -16.71470515],[-118.82407101  116.25887396   16.35386474],[-16.71470515  16.35386474   3.13552832]
[ 122.83205347 -119.32095334  -16.83102489],[-119.32095334  116.04683661   16.33339057],[-16.83102489  16.33339057   3.14136071]
[ 121.73745666 -117.35040333  -16.66246716],[-117.35040333  113.12144671   16.06200174],[-16.66246716  16.06200174   3.12247701]
[ 122.005041   -117.18867305  -16.59570302],[-117.18867305  112.56244031   15.94055782],[-16.59570302  15.94055782   3.09881829]
[ 122.51074769 -117.32004278  -16.62965036],[-117.32004278  112.48074353   15.93247914],[-16.62965036  15.93247914   3.10465077]
[ 123.58442823 -117.73676802  -16.71221499],[-117.73676802  112.16580274   15.92144097],[-16.71221499  15.92144097   3.10891073]
[ 124.58701312 -118.00588227  -16.73574348],[-118.00588227  111.77239068   15.85170169],[-16.73574348  15.85170169   3.09320962]
[ 125.94351901 -118.39527151  -16.84763107],[-118.39527151  111.4277307    15.81790201],[-16.84763107  15.81790201   3.09904211]
[ 124.89570784 -116.57561577  -16.69969842],[-116.57561577  108.80977802   15.587226  ],[-16.69969842  15.587226     3.08510378]
[ 123.89806935 -115.27359143  -16.39914966],[-115.27359143  107.2494592    15.25761361],[-16.39914966  15.25761361   3.01864493]
[ 124.24615664 -115.33116498  -16.4181318 ],[-115.33116498  107.17937958   15.25054211],[-16.4181318   15.25054211   3.02447759]
[ 125.28144969 -115.55513182  -16.500378  ],[-115.55513182  106.58392424   15.21935896],[-16.500378    15.21935896   3.03031349]
[ 125.87925673 -115.4566544   -16.44419883],[-115.4566544   105.89702738   15.08264522],[-16.44419883  15.08264522   2.99957738]
[ 127.15467118 -115.72613011  -16.54727371],[-115.72613011  105.44535192   15.03752613],[-16.54727371  15.03752613   3.00541008]
[ 125.61008161 -113.52390277  -16.3459371 ],[-113.52390277  102.60065424   14.77313404],[-16.3459371   14.77313404   2.98687393]
[ 123.80053828 -111.55334574  -15.91054853],[-111.55334574  100.51772932   14.3365686 ],[-15.91054853  14.3365686    2.8985632 ]
[ 124.26121987 -111.61522905  -15.93957637],[-111.61522905  100.37208546   14.32169839],[-15.93957637  14.32169839   2.90439613]
[ 125.32169966 -111.82629136  -16.01976421],[-111.82629136   99.78415171   14.29465784],[-16.01976421  14.29465784   2.90838065]
[ 126.20218652 -111.92614318  -16.03952332],[-111.92614318   99.26501215   14.22512575],[-16.03952332  14.22512575   2.89554052]
[ 127.39252988 -112.08011785  -16.13389734],[-112.08011785   98.72125662   14.16953594],[-16.13389734  14.16953594   2.90137345]
[ 127.01815443 -111.1323656   -16.08935454],[-111.1323656    97.23336629   14.07710603],[-16.08935454  14.07710603   2.9021806 ]
[ 125.3885046  -109.4136293   -15.71642728],[-109.4136293    95.47400191   13.71410676],[-15.71642728  13.71410676   2.83077716]
[ 125.82442023 -109.44311294  -15.74290017],[-109.44311294   95.30327157   13.69633309],[-15.74290017  13.69633309   2.83661023]
[ 126.53900453 -109.56077232  -15.77690666],[-109.56077232   94.86057621   13.66005748],[-15.77690666  13.66005748   2.836126  ]
[ 125.41552482 -108.13498818  -15.437787  ],[-108.13498818   93.23547253   13.31067188],[-15.437787    13.31067188   2.76096924]
[ 126.56396397 -108.2292712   -15.52755008],[-108.2292712    92.65774047   13.25047581],[-15.52755008  13.25047581   2.76680246]
[ 126.29234493 -107.54492667  -15.4963907 ],[-107.54492667   91.58046205   13.19603495],[-15.4963907   13.19603495   2.77003767]
[ 123.05007534 -104.58952566  -14.87102203],[-104.58952566   88.89851465   12.64000143],[-14.87102203  12.64000143   2.65940384]
[ 123.46653611 -104.6139202   -14.8955693 ],[-104.6139202    88.74325664   12.6235146 ],[-14.8955693   12.6235146    2.66523726]
[ 124.09006525 -104.70326723  -14.91765326],[-104.70326723   88.34530141   12.58704337],[-14.91765326  12.58704337   2.66358367]
[ 123.38035914 -103.67874128  -14.66349764],[-103.67874128   87.1231168    12.32200145],[-14.66349764  12.32200145   2.60579236]
[ 124.51498153 -103.76099409  -14.75145775],[-103.76099409   86.56824449   12.26304603],[-14.75145775  12.26304603   2.61162589]
[ 124.36209212 -103.27023415  -14.73566274],[-103.27023415   85.75556367   12.23648872],[-14.73566274  12.23648872   2.61660184]
[ 120.74053998 -100.11475388  -14.06480875],[-100.11475388   83.01241647   11.66215467],[-14.06480875  11.66215467   2.50143016]
[ 121.15817609 -100.1364449   -14.08932544],[-100.1364449    82.86046852   11.64570221],[-14.08932544  11.64570221   2.50726388]
[ 121.81470919 -100.23596491  -14.11720457],[-100.23596491   82.47976598   11.61642652],[-14.11720457  11.61642652   2.50661592]
[ 121.37094598  -99.45759805  -13.91373877],[-99.45759805  81.50067363  11.40163334],[-13.91373877  11.40163334   2.45852792]
[ 122.41577934  -99.52321535  -13.99330264],[-99.52321535  81.00872659  11.34832398],[-13.99330264  11.34832398   2.46436173]
[ 122.39688691  -99.13968774  -13.99258404],[-99.13968774  80.30169704  11.33378833],[-13.99258404  11.33378833   2.47002348]
[ 119.41227907  -96.5614286   -13.42718237],[-96.5614286   78.08333959  10.85774351],[-13.42718237  10.85774351   2.37260956]
[ 119.8047834   -96.57863926  -13.44932391],[-96.57863926  77.94888204  10.84289558],[-13.44932391  10.84289558   2.37844352]
[ 120.44264198  -96.67212937  -13.47679737],[-96.67212937  77.59295618  10.81702189],[-13.47679737  10.81702189   2.37833506]
[ 119.9043275   -95.84762752  -13.25560802],[-95.84762752  76.61748277  10.59610268],[-13.25560802  10.59610268   2.32709265]
[ 120.89101744  -95.90079819  -13.32957399],[-95.90079819  76.16887978  10.54657876],[-13.32957399  10.54657876   2.33292668]
[ 120.79028884  -95.43078057  -13.32462103],[-95.43078057  75.39541474  10.52716235],[-13.32462103  10.52716235   2.33842107]
[ 118.19474555  -93.21441055  -12.8240443 ],[-93.21441055  73.51364342  10.11369593],[-12.8240443   10.11369593   2.25204983]
[ 118.58702099  -93.22913425  -12.84602893],[-93.22913425  73.3827319   10.09896069],[-12.84602893  10.09896069   2.257884  ]
[ 119.2304562   -93.31885587  -12.87564893],[-93.31885587  73.03845999  10.07746561],[-12.87564893  10.07746561   2.25826554]
[ 118.88558957  -92.66872796  -12.69240219],[-92.66872796  72.23325565   9.89345097],[-12.69240219   9.89345097   2.21446854]
[ 119.88812858  -92.71441866  -12.76727904],[-92.71441866  71.78802421   9.8433458 ],[-12.76727904   9.8433458    2.22030276]
[ 119.78604942  -92.26986328  -12.76703909],[-92.26986328  71.0744511    9.83430835],[-12.76703909   9.83430835   2.22607914]
[ 116.9719884   -89.95822753  -12.2387718 ],[-89.95822753  69.18308265   9.41232357],[-12.2387718    9.41232357   2.13660895]
[ 117.27003267  -89.96595846  -12.25241325],[-89.96595846  69.10394504   9.40318538],[-12.25241325   9.40318538   2.1424433 ]
[ 117.91199427  -90.049061    -12.28417455],[-90.049061    68.77021696   9.38138979],[-12.28417455   9.38138979   2.14390523]
[ 117.6833601   -89.49604095  -12.1190732 ],[-89.49604095  68.06010111   9.21633319],[-12.1190732    9.21633319   2.10280606]
[ 118.65813218  -89.53254571  -12.19113504],[-89.53254571  67.64013687   9.16814533],[-12.19113504   9.16814533   2.10864046]
[ 118.62348408  -89.11979301  -12.20262557],[-89.11979301  66.95417529   9.16762366],[-12.20262557   9.16762366   2.11443758]
[ 117.2112477   -87.88970348  -11.90727131],[-87.88970348  65.90323173   8.9285504 ],[-11.90727131   8.9285504    2.06408625]
[ 117.57640266  -87.89870894  -11.92662541],[-87.89870894  65.7927252    8.91561368],[-11.92662541   8.91561368   2.06992072]
[ 118.00936837  -87.93746719  -11.92787598],[-87.93746719  65.52868033   8.88833838],[-11.92787598   8.88833838   2.06740411]
[ 117.51239886  -87.23580397  -11.72385805],[-87.23580397  64.7598518    8.70325325],[-11.72385805   8.70325325   2.02141177]
[ 118.43213472  -87.26342309  -11.79074354],[-87.26342309  64.3777532    8.65861124],[-11.79074354   8.65861124   2.0272463 ]
[ 118.3009015   -86.77968888  -11.79547302],[-86.77968888  63.65728702   8.65257542],[-11.79547302   8.65257542   2.03307674]
[ 116.48113806  -85.28549871  -11.43079691],[-85.28549871  62.44458502   8.36943404],[-11.43079691   8.36943404   1.9709993 ]
[ 116.81424115  -85.2916219   -11.44728932],[-85.2916219   62.3524773    8.35842466],[-11.44728932   8.35842466   1.97683391]
[ 117.34726996  -85.34164745  -11.4564976 ],[-85.34164745  62.06532825   8.33182037],[-11.4564976    8.33182037   1.97389354]
[ 117.57474532  -85.1292728   -11.38081865],[-85.1292728   61.63732786   8.24021178],[-11.38081865   8.24021178   1.94980394]
[ 118.50527863  -85.15041022  -11.44819471],[-85.15041022  61.26016634   8.19531025],[-11.44819471   8.19531025   1.95563857]
[ 118.48633276  -84.80309845  -11.46177074],[-84.80309845  60.69531715   8.20342434],[-11.46177074   8.20342434   1.96120697]
[ 116.665933    -83.35933511  -11.10660935],[-83.35933511  59.5613356    7.93581754],[-11.10660935   7.93581754   1.90234856]
[ 116.979427    -83.3634081   -11.12131494],[-83.3634081   59.48093387   7.9260157 ],[-11.12131494   7.9260157    1.90818327]
[ 117.53583815  -83.4210152   -11.1380289 ],[-83.4210152   59.20803327   7.90521162],[-11.1380289    7.90521162   1.90716086]
[ 117.65578336  -83.15039807  -11.04255066],[-83.15039807  58.76454637   7.80405725],[-11.04255066   7.80405725   1.87969937]
[ 118.55215099  -83.16451367  -11.10659875],[-83.16451367  58.41294721   7.76143786],[-11.10659875   7.76143786   1.8855341 ]
[ 118.47969867  -82.7632749   -11.12006908],[-82.7632749   57.81378402   7.76785676],[-11.12006908   7.76785676   1.89117765]
[ 116.80064511  -81.44869052  -10.78788842],[-81.44869052  56.79668308   7.52272704],[-10.78788842   7.52272704   1.83621106]
[ 117.12510855  -81.45156668  -10.80343437],[-81.45156668  56.71333493   7.51238619],[-10.80343437   7.51238619   1.84204585]
[ 117.63266352  -81.49370386  -10.81034351],[-81.49370386  56.45731046   7.48920326],[-10.81034351   7.48920326   1.83918638]
[ 117.68771544  -81.17721061  -10.69608256],[-81.17721061  55.99343597   7.37781448],[-10.69608256   7.37781448   1.80705538]
[ 118.51448966  -81.18462155  -10.75379999],[-81.18462155  55.68236601   7.33945741],[-10.75379999   7.33945741   1.81289021]
[ 119.13550374  -81.20909857  -10.71909585],[-81.20909857  55.35644305   7.30670597],[-10.71909585   7.30670597   1.78124492]
[ 119.50353882  -81.21119415  -10.73788799],[-81.21119415  55.25576143   7.29426194],[-10.73788799   7.29426194   1.78707978]
[ 118.36397926  -80.11120484  -10.37481135],[-80.11120484  54.22093122   7.02188814],[-10.37481135   7.02188814   1.70683837]
[ 119.1770001   -80.11548867  -10.42989034],[-80.11548867  53.92365695   6.98550347],[-10.42989034   6.98550347   1.71267332]
[ 117.48609291  -78.33250471  -10.35118952],[-78.33250471  52.22729922   6.90153682],[-10.35118952   6.90153682   1.71470051]
[ 117.26633147  -77.92936679  -10.22306497],[-77.92936679  51.78797841   6.79374   ],[-10.22306497   6.79374      1.68778927]
[ 117.57434397  -77.92957593  -10.23678784],[-77.92957593  51.71627648   6.78466337],[-10.23678784   6.78466337   1.69362424]
[ 118.10025798  -77.97219017  -10.24885159],[-77.97219017  51.47882468   6.76650004],[-10.24885159   6.76650004   1.69237332]
[ 118.07683706  -77.61930201  -10.12037442],[-77.61930201  51.02403003   6.65275597],[-10.12037442   6.65275597   1.65853971]
[ 118.83177927  -77.61726509  -10.17050304],[-77.61726509  50.76025975   6.6196299 ],[-10.17050304   6.6196299    1.66437472]
[ 119.54777568  -77.66081981  -10.17299725],[-77.66081981  50.45014794   6.60859885],[-10.17299725   6.60859885   1.64254952]
[ 119.88783088  -77.65983141  -10.1890013 ],[-77.65983141  50.36669665   6.59805567],[-10.1890013    6.59805567   1.64838455]
[ 120.46984232  -77.69976537  -10.21458686],[-77.69976537  50.11423155   6.58813012],[-10.21458686   6.58813012   1.64961661]
[ 120.4730309   -77.38409487  -10.10106517],[-77.38409487  49.70654535   6.48827181],[-10.10106517   6.48827181   1.62099942]
[ 121.28896733  -77.37765224  -10.15502439],[-77.37765224  49.42439375   6.45276419],[-10.15502439   6.45276419   1.62683448]
[ 120.98844619  -76.79661213  -10.16368559],[-76.79661213  48.74613945   6.45133183],[-10.16368559   6.45133183   1.63265937]
[ 120.1670846   -76.10814018   -9.9701586 ],[-76.10814018  48.20329174   6.31462616],[-9.9701586   6.31462616  1.60115447]
[ 120.54793105  -76.10507717   -9.98934633],[-76.10507717  48.10514008   6.30200262],[-9.98934633  6.30200262  1.60698955]
[ 121.06333262  -76.14433453  -10.00625672],[-76.14433453  47.89195531   6.29356335],[-10.00625672   6.29356335   1.60730157]
[ 120.88509392  -75.75020085   -9.86926657],[-75.75020085  47.46733263   6.1843763 ],[-9.86926657  6.1843763   1.57646389]
[ 121.69345426  -75.73884491   -9.92237147],[-75.73884491  47.19555125   6.14946988],[-9.92237147  6.14946988  1.582299  ]
[ 121.12652056  -74.99430966   -9.91531174],[-74.99430966  46.43199928   6.13896899],[-9.91531174  6.13896899  1.58802316]
[ 119.83999882  -74.04016348   -9.64513167],[-74.04016348  45.7438743    5.95900466],[-9.64513167  5.95900466  1.5439349 ]
[ 120.18822335  -74.03596705   -9.66165069],[-74.03596705  45.6614209    5.94814266],[-9.66165069  5.94814266  1.54977005]
[ 120.76772103  -74.05417729   -9.69068664],[-74.05417729  45.40966047   5.94228172],[-9.69068664  5.94228172  1.55124657]
[ 121.02313097  -73.90595265   -9.63003457],[-73.90595265  45.13261082   5.88083335],[-9.63003457  5.88083335  1.53288647]
[ 121.62114904  -73.87291838   -9.61650669],[-73.87291838  44.87055209   5.84108441],[-9.61650669  5.84108441  1.51721988]
[ 121.84806183  -73.8707773    -9.62322998],[-73.8707773   44.83783806   5.83666308],[-9.62322998  5.83666308  1.52305506]
[ 122.47543629  -73.889116     -9.63441317],[-73.889116    44.57711409   5.81241665],[-9.63441317  5.81241665  1.51889444]
[ 122.74859514  -73.88554241   -9.64477355],[-73.88554241  44.52634553   5.80560733],[-9.64477355  5.80560733  1.52472962]
[ 123.32469364  -73.87503799   -9.6787946 ],[-73.87503799  44.25327248   5.79787626],[-9.6787946   5.79787626  1.52845159]
[ 123.45584936  -73.65329358   -9.59045973],[-73.65329358  43.94127712   5.72163193],[-9.59045973  5.72163193  1.50470094]
[ 124.25978836  -73.63234485   -9.64227446],[-73.63234485  43.68465278   5.68761371],[-9.64227446  5.68761371  1.51053613]
[ 123.69647771  -72.91565297   -9.64480071],[-72.91565297  42.98176132   5.68534325],[-9.64480071  5.68534325  1.51637195]
[ 122.7225447   -72.18069425   -9.42441582],[-72.18069425  42.45391642   5.54307983],[-9.42441582  5.54307983  1.4805169 ]
[ 123.0679615  -72.1736548   -9.4404072],[-72.1736548   42.37670985   5.53258364],[-9.4404072   5.53258364  1.48635212]
[ 123.59620448  -72.18228287   -9.46621251],[-72.18228287  42.15567958   5.52842886],[-9.46621251  5.52842886  1.48853709]
[ 123.45017488  -71.82981786   -9.33355314],[-71.82981786  41.7943739    5.43075298],[-9.33355314  5.43075298  1.45842317]
[ 124.23073123  -71.80512818   -9.38333656],[-71.80512818  41.55323911   5.39810009],[-9.38333656  5.39810009  1.46425842]
[ 123.80155239  -71.15853388   -9.40320365],[-71.15853388  40.90043201   5.40476404],[-9.40320365  5.40476404  1.46987254]
[ 123.44994193  -70.77229362   -9.27530495],[-70.77229362  40.57286296   5.31741515],[-9.27530495  5.31741515  1.44772348]
[ 123.80607808  -70.76339361   -9.29202855],[-70.76339361  40.49375424   5.30645588],[-9.29202855  5.30645588  1.45355874]
[ 124.28743559  -70.78695261   -9.30653829],[-70.78695261  40.31616444   5.30046723],[-9.30653829  5.30046723  1.45406688]
[ 124.13503697  -70.4465105    -9.17683498],[-70.4465105   39.97832517   5.20784463],[-9.17683498  5.20784463  1.42530301]
[ 124.85636694  -70.43904902   -9.19694759],[-70.43904902  39.73893988   5.18855579],[-9.19694759  5.18855579  1.41404465]
[ 125.03181878  -70.43749522   -9.1995456 ],[-70.43749522  39.72773258   5.18684934],[-9.1995456   5.18684934  1.41987994]
[ 125.67680787  -70.45190896   -9.22563461],[-70.45190896  39.49393363   5.1717065 ],[-9.22563461  5.1717065   1.42039493]
[ 126.05445115  -70.44068002   -9.24378355],[-70.44068002  39.40882302   5.15982478],[-9.24378355  5.15982478  1.42623021]
[ 126.63825082  -70.45270047   -9.26529932],[-70.45270047  39.19497468   5.15456701],[-9.26529932  5.15456701  1.42437085]
[ 127.12530209  -70.40826405   -9.24816999],[-70.40826405  38.99557049   5.12209269],[-9.24816999  5.12209269  1.41303599]
